storeId,storeName,postalCode,latitude,longitude
42819,Cavender's Boot City,78250,29.55314842,-98.66382162
50780,Cavender's Boot City,76051,32.94285397,-97.10001591
50824,Cavender's Boot City,77385,30.18427605,-95.4506626
51213,Cavender's Boot City,75056,33.06625542,-96.88646159
53271,Cavender's Boot City,79605,32.41970531,-99.78103163
53272,Cavender's Boot City,79106,35.18803577,-101.9283817
53285,Cavender's Boot City,76053,32.82030538,-97.20431159
53286,Cavender's Boot City,75604,32.5312533,-94.77190155
53287,Cavender's Boot City,79424,33.5427855,-101.9366517
53288,Cavender's Boot City,78501,26.1956374,-98.2573464
53298,Cavender's Boot City,78229,29.4877344,-98.5883534
53301,Cavender's Boot City,75701,32.30439529,-95.32729156
53302,Cavender's Boot City,76308,33.87350555,-98.53919161
54044,Cavender's Boot City,78758,30.38983996,-97.7130498
55318,Cavender's Boot City,77005,29.72267487,-95.43937156
56521,Cavender's Boot City,78249,29.59603485,-98.57427162
57702,Cavender's Boot City,77004,29.72924871,-95.37681563
57779,Cavender's Boot City,75801,31.76965205,-95.63821567
